PlayerId;Year;Team Id;League Id;GP;G;A;PIM;+/-;PP G;PP A;SH G;SH A;GR;GWG;SOG;FO;FO W;HIT;GvA;TkA;SB;TOI;PPTOI;SHTOI;Fights;Fights Won
171;2019;5;9999;11;1;6;0;-2;0;4;0;0;64;0;16;0;0;10;1;2;13;8175;1672;428;0;0
171;2022;18;9999;11;0;3;0;0;0;0;0;0;58;0;15;0;0;16;4;3;13;10899;0;163;0;0
171;2023;18;9999;10;2;1;4;-2;0;0;0;0;53;0;10;0;0;7;2;0;10;6208;32;201;0;0
171;2024;18;9999;11;0;1;4;-10;0;0;0;0;54;0;13;0;0;5;5;4;5;9031;0;281;0;0
174;2019;5;9999;11;0;0;0;-2;0;0;0;0;51;0;3;0;0;7;3;2;7;8260;0;133;0;0
175;2027;18;9999;4;0;0;0;-5;0;0;0;0;59;0;2;10;5;7;0;1;6;4931;76;177;0;0
175;2019;5;9999;11;0;3;2;1;0;0;0;0;67;0;24;0;0;8;4;10;36;14049;652;631;0;0
175;2021;2;9999;12;0;1;2;-5;0;0;0;0;65;0;30;0;0;9;2;11;41;14262;489;549;0;0
175;2022;18;9999;11;4;6;0;11;0;1;0;0;71;0;39;0;0;18;5;9;25;15100;1005;888;0;0
175;2023;18;9999;10;5;5;6;3;1;1;1;0;68;0;43;0;0;19;5;9;29;12764;1501;1222;0;0
175;2024;18;9999;11;2;1;2;-5;1;0;0;0;64;0;35;17;9;18;9;5;11;13578;904;1086;0;0
175;2025;18;9999;4;1;2;2;-9;0;0;0;0;53;0;7;8;1;13;0;0;0;4991;220;214;0;0
175;2026;18;9999;14;3;12;0;6;0;2;0;0;69;1;36;262;144;28;11;10;14;17296;810;1351;0;0
178;2027;18;9999;4;0;0;0;-6;0;0;0;0;69;0;4;0;0;8;2;2;9;5307;80;152;0;0
178;2019;5;9999;11;5;3;2;0;1;0;0;0;65;1;40;20;9;6;5;4;5;12797;765;0;0;0
178;2021;0;9999;17;5;8;2;3;1;0;0;1;64;1;48;0;0;14;11;9;9;21368;510;408;0;0
178;2022;18;9999;11;9;10;2;1;4;2;0;0;80;1;60;258;137;25;13;7;14;14912;931;664;0;0
178;2023;18;9999;10;5;7;4;5;0;3;0;0;80;1;42;206;101;18;4;6;19;11993;1322;1057;0;0
178;2024;18;9999;11;4;4;4;-6;0;1;0;0;73;2;25;250;122;29;15;8;13;13704;904;1165;0;0
178;2025;18;9999;4;1;2;2;-9;0;0;0;0;62;0;9;99;48;9;2;1;6;4971;220;155;0;0
178;2026;18;9999;14;2;5;4;3;0;0;0;0;78;0;47;0;0;19;11;8;31;17753;901;1137;0;0
179;2027;18;9999;4;0;0;0;-5;0;0;0;0;56;0;7;0;0;11;2;2;10;4888;76;177;0;0
179;2019;5;9999;11;4;6;0;3;2;2;0;0;67;1;36;23;8;8;6;2;7;13659;1516;768;0;0
179;2021;2;9999;12;3;5;0;-5;0;0;0;0;68;0;21;16;4;19;8;12;21;14276;459;242;0;0
179;2022;2;9999;18;10;11;0;6;1;4;0;0;72;1;94;40;8;28;17;6;23;20830;2641;447;0;0
179;2023;2;9999;14;8;10;4;5;1;4;0;0;73;1;53;42;6;24;5;6;22;15295;1705;706;0;0
179;2024;0;9999;21;8;9;8;4;0;0;0;0;69;2;61;3;0;73;17;14;21;24838;855;757;0;0
179;2025;18;9999;4;1;1;2;-8;0;0;0;0;63;0;9;3;0;7;2;7;10;5050;220;192;0;0
179;2026;18;9999;14;10;3;15;9;2;0;0;0;66;3;53;5;0;21;13;9;16;16099;788;795;0;0
181;2019;5;9999;11;0;1;0;-9;0;0;0;0;57;0;13;37;16;6;6;6;2;9351;0;1082;0;0
181;2022;5;9999;6;1;1;0;-4;0;0;0;0;47;0;9;18;3;2;3;0;1;6750;0;466;0;0
184;2027;1;9999;11;3;2;2;1;0;0;0;0;66;0;28;155;73;26;7;2;7;11786;0;189;0;0
184;2019;5;9999;11;2;2;6;0;0;0;0;0;64;0;30;182;99;31;5;1;17;12982;692;636;0;0
184;2021;14;9999;20;3;11;4;1;0;0;0;0;59;0;51;287;151;38;6;4;3;21076;344;163;0;0
184;2022;8;9999;6;2;6;4;4;0;0;0;0;66;0;22;10;7;15;4;3;6;7054;170;493;0;0
184;2023;8;9999;6;1;0;10;-5;0;0;0;0;60;0;14;29;21;15;5;2;5;7143;288;474;0;0
184;2024;8;9999;5;0;2;2;3;0;0;0;0;58;0;9;16;9;9;4;2;5;5961;58;263;0;0
184;2025;8;9999;6;3;1;6;3;0;0;0;0;66;1;25;14;8;50;5;2;6;8617;94;305;0;0
184;2026;1;9999;23;7;11;28;1;1;0;0;0;62;2;59;370;181;112;12;7;28;25520;633;441;0;0
185;2027;5;9999;4;0;4;0;-9;0;1;0;0;55;0;4;83;45;3;1;1;6;4623;169;236;0;0
185;2019;5;9999;11;2;6;2;4;0;3;0;0;63;0;27;203;115;6;6;2;8;13549;1516;0;0;0
185;2022;5;9999;6;3;2;0;-5;0;0;0;0;75;1;19;138;75;3;5;4;16;7517;502;466;0;0
185;2023;5;9999;5;3;1;0;0;1;0;0;0;70;0;13;105;46;9;2;2;7;6611;271;376;0;0
185;2026;5;9999;5;1;2;2;-8;0;0;0;0;56;1;11;112;62;2;3;1;4;5892;311;335;0;0
190;2025;18;9999;4;1;0;0;-1;0;0;0;0;60;0;4;54;30;5;0;0;13;4034;0;0;0;0
190;2026;18;9999;14;4;0;2;-7;0;0;0;0;60;2;25;170;77;30;5;5;5;13823;0;128;0;0
191;2019;5;9999;11;7;6;4;5;5;1;0;0;71;2;44;2;0;8;4;4;12;13494;1516;0;0;0
191;2021;4;9999;3;2;1;0;-2;0;0;0;0;57;0;8;2;0;4;3;1;1;4112;11;61;0;0
191;2022;4;9999;6;0;1;0;-8;0;0;0;0;61;0;16;1;0;6;3;1;2;8188;223;0;0;0
191;2023;4;9999;7;4;1;2;7;0;0;0;0;69;1;17;3;2;4;2;5;3;8971;624;0;0;0
191;2024;4;9999;5;3;0;0;-2;0;0;0;0;61;0;12;1;0;5;6;2;6;6049;333;0;0;0
191;2026;3;9999;4;0;1;0;-2;0;0;0;0;60;0;8;4;1;3;1;0;14;4870;178;48;0;0
192;2021;15;9999;4;0;0;0;-6;0;0;0;0;53;0;7;1;1;7;7;0;4;4682;503;623;0;0
192;2022;18;9999;11;5;10;2;1;0;4;0;0;66;0;50;23;7;19;8;6;4;14896;931;611;0;0
192;2023;18;9999;10;4;8;0;5;2;1;0;1;65;0;34;15;5;32;5;2;3;11457;1446;941;0;0
192;2024;18;9999;11;3;4;2;0;0;0;0;0;62;1;31;6;2;15;5;3;12;12588;199;738;0;0
192;2025;18;9999;4;1;1;0;-1;0;0;0;0;61;0;3;0;0;13;4;2;4;4656;179;118;0;0
193;2019;5;9999;11;1;3;0;-2;0;0;0;0;58;0;23;2;0;6;10;5;7;12876;692;1082;0;0
193;2021;8;9999;6;0;1;0;-1;0;1;0;0;56;0;11;22;6;5;0;0;14;5646;40;573;0;0
193;2022;8;9999;6;0;1;0;-7;0;0;0;0;57;0;6;24;7;7;4;2;9;5480;212;806;0;0
193;2023;18;9999;10;1;5;6;-8;0;0;0;0;56;0;14;14;3;8;7;4;9;11232;574;194;0;0
193;2024;18;9999;11;1;4;2;-4;0;0;0;0;60;1;17;17;4;16;5;5;17;10713;251;222;0;0
203;2019;4;9999;6;0;0;7;0;0;0;0;0;55;0;11;6;2;3;0;1;4;5512;0;297;1;0
203;2020;4;9999;4;1;1;0;-1;0;0;0;0;50;0;7;0;0;5;3;1;4;3708;0;70;0;0
203;2021;4;9999;7;1;1;0;-1;0;0;0;0;50;0;6;0;0;7;1;1;0;5726;0;205;0;0
203;2024;12;9999;7;0;4;0;-6;0;1;0;0;51;0;4;1;1;2;0;1;9;8301;341;184;0;0
219;2020;0;9999;13;2;8;4;1;1;2;0;0;62;0;54;282;165;15;9;6;1;16549;1160;551;0;0
219;2021;0;9999;17;4;11;2;7;1;1;0;0;65;0;64;312;178;24;10;2;2;20522;2263;404;0;0
219;2022;0;9999;23;6;11;4;-2;0;0;0;0;66;0;85;438;218;49;18;8;10;32603;1200;925;0;0
219;2023;0;9999;17;7;9;2;7;0;1;0;0;69;0;61;285;163;31;6;12;6;21081;1681;701;0;0
219;2024;0;9999;21;9;4;4;3;1;0;0;0;68;1;77;331;173;19;10;12;2;24737;2677;144;0;0
219;2025;0;9999;19;12;9;4;-1;2;2;0;0;71;1;65;348;166;52;8;6;5;22053;1659;262;0;0
219;2026;0;9999;22;5;15;2;6;0;2;0;0;65;0;66;378;205;46;17;5;11;25010;2157;298;0;0
219;2027;0;9999;9;5;0;0;4;0;0;0;0;60;0;25;10;3;15;8;2;1;10341;156;326;0;0
226;2019;4;9999;6;1;0;2;-1;1;0;0;0;53;1;12;0;0;8;8;1;2;7059;509;0;0;0
226;2020;4;9999;4;0;2;2;-3;0;0;0;0;58;0;10;6;4;2;7;1;4;4782;554;0;0;0
226;2021;4;9999;7;3;2;0;1;1;0;0;0;55;0;17;12;4;5;5;1;4;9693;230;0;0;0
226;2022;4;9999;6;3;1;2;3;0;0;0;0;62;1;20;8;2;7;4;4;7;8273;223;59;0;0
226;2023;4;9999;7;2;5;2;7;0;0;0;0;58;0;14;7;0;12;8;5;17;9146;227;23;0;0
226;2024;4;9999;5;0;1;0;-1;0;0;0;0;54;0;11;1;0;7;2;0;2;5534;275;0;0;0
226;2025;13;9999;6;3;2;0;-1;0;0;0;0;60;0;23;0;0;6;1;2;4;8173;410;0;0;0
226;2026;13;9999;6;3;3;0;4;0;0;0;0;63;0;21;5;0;6;3;1;2;7082;293;275;0;0
226;2027;13;9999;5;2;1;0;-3;0;0;0;0;60;0;16;0;0;11;2;1;1;6627;262;41;0;0
227;2027;1;9999;11;2;5;4;6;0;0;0;0;65;0;30;12;1;10;4;4;7;13000;366;0;0;0
227;2020;1;9999;6;2;1;12;-1;0;0;0;0;56;0;11;0;0;4;3;1;7;6581;269;0;0;0
227;2021;1;9999;5;1;0;0;-3;1;0;0;0;58;0;7;0;0;3;1;2;11;5110;291;0;0;0
227;2022;1;9999;16;8;8;4;6;0;0;0;0;62;1;44;0;0;13;11;6;16;19456;456;0;0;0
227;2023;1;9999;24;11;11;6;2;1;0;0;0;61;4;69;0;0;18;13;11;19;29229;728;161;0;0
227;2025;1;9999;16;4;7;4;3;0;0;0;0;58;1;55;3;1;12;6;5;16;19403;695;51;0;0
227;2026;1;9999;23;4;8;2;10;0;0;0;0;62;0;66;16;4;14;10;9;39;26805;579;187;0;0
228;2020;14;9999;17;8;10;0;10;2;2;0;0;64;2;42;21;11;2;11;7;15;19373;2184;35;0;0
228;2021;14;9999;20;9;5;4;1;1;1;0;0;60;1;61;38;15;3;11;4;16;23273;2020;307;0;0
228;2022;14;9999;5;2;2;2;-2;0;1;0;0;58;0;13;5;2;5;4;1;6;6521;303;20;0;0
228;2023;14;9999;5;1;2;0;-1;0;0;0;0;54;0;7;16;7;1;3;0;7;6254;144;169;0;0
236;2027;21;9999;6;0;1;0;1;0;0;0;0;61;0;13;0;0;11;5;5;10;6955;647;106;0;0
236;2019;5;9999;11;2;7;16;-5;0;5;0;0;68;0;30;0;0;13;6;10;29;13455;1589;890;0;0
236;2021;14;9999;20;5;10;2;6;0;0;0;0;68;2;57;0;0;31;15;12;60;24472;2132;1726;0;0
236;2022;14;9999;5;0;0;0;-3;0;0;0;0;66;0;16;0;0;3;4;0;13;5834;311;116;0;0
236;2023;18;9999;10;0;8;2;2;0;1;0;1;71;0;23;0;0;18;2;7;18;12651;1469;1303;0;0
236;2024;18;9999;11;1;2;6;4;0;0;0;0;66;0;33;0;0;9;4;9;21;14147;936;722;0;0
236;2025;0;9999;19;3;7;0;11;0;0;0;0;58;0;48;0;0;16;13;5;31;24554;389;253;0;0
236;2026;21;9999;6;0;5;2;0;0;0;0;0;61;0;16;0;0;6;2;4;11;7414;393;190;0;0
237;2027;8;9999;10;4;5;2;0;1;3;1;0;65;0;28;11;3;17;9;6;17;12583;506;483;0;0
237;2024;7;9999;5;1;5;0;-6;0;1;0;0;71;0;10;0;0;15;1;3;14;7243;455;149;0;0
237;2025;7;9999;5;0;0;4;-4;0;0;0;0;56;0;10;1;0;5;4;2;4;5630;367;102;0;0
237;2026;7;9999;12;0;4;0;-1;0;0;0;0;65;0;30;18;6;10;11;6;10;14042;318;0;0;0
244;2024;12;9999;7;0;0;15;0;0;0;0;0;69;0;3;0;0;45;4;2;9;6517;0;259;1;0
244;2025;12;9999;6;0;1;0;-3;0;0;0;0;52;0;3;0;0;6;0;1;3;5391;0;0;0;0
244;2026;12;9999;5;0;1;0;1;0;0;0;0;54;0;6;0;0;0;1;1;6;4073;0;123;0;0
249;2027;21;9999;6;2;2;2;1;0;0;0;0;66;1;8;14;8;9;8;3;6;7204;292;119;0;0
249;2025;19;9999;10;1;2;0;-3;0;0;0;0;58;0;17;124;73;7;1;2;7;8471;0;256;0;0
249;2026;21;9999;6;1;2;0;-3;0;0;0;0;67;0;10;97;51;6;4;2;12;6831;67;196;0;0
255;2027;7;9999;18;0;2;4;-6;0;0;0;0;56;0;30;0;0;26;11;8;3;20799;0;260;0;0
255;2026;7;9999;12;1;2;4;-3;0;0;0;0;59;0;18;0;0;23;6;6;10;13987;0;0;0;0
260;2023;11;9999;18;6;5;6;4;0;0;0;0;55;1;29;17;5;29;11;2;3;18481;0;0;0;0
260;2024;11;9999;4;1;0;0;-4;0;0;0;0;56;0;8;0;0;12;0;0;4;4483;161;0;0;0
262;2023;13;9999;6;0;0;0;-7;0;0;0;0;48;0;4;3;1;2;1;0;4;4099;0;267;0;0
269;2019;8;9999;7;1;2;0;-3;0;0;0;0;49;0;6;0;0;8;3;0;1;5799;0;346;0;0
269;2020;8;9999;5;0;0;0;1;0;0;0;0;52;0;2;0;0;14;2;0;0;5303;0;0;0;0
269;2022;11;9999;5;0;0;2;-3;0;0;0;0;55;0;3;0;0;6;2;1;10;5235;0;293;0;0
269;2023;11;9999;18;0;3;2;2;0;0;0;0;62;0;20;0;0;23;10;9;28;20021;0;1380;0;0
269;2024;11;9999;4;0;0;2;-3;0;0;0;0;61;0;6;0;0;6;1;3;5;4398;0;540;0;0
269;2025;9;9999;10;1;2;4;-3;0;0;0;0;57;0;12;0;0;15;3;3;24;9720;0;968;0;0
269;2026;9;9999;10;1;1;2;-7;0;0;0;0;54;0;12;0;0;16;6;2;5;9383;0;703;0;0
270;2019;8;9999;7;0;1;2;-2;0;0;0;0;55;0;3;0;0;10;2;3;9;5849;0;529;0;0
270;2020;8;9999;5;0;1;0;1;0;0;0;0;53;0;3;0;0;6;5;3;8;5935;0;330;0;0
270;2021;8;9999;6;0;0;6;-2;0;0;0;0;52;0;3;0;0;5;1;1;14;4990;116;336;0;0
270;2022;8;9999;6;0;0;2;-5;0;0;0;0;51;0;6;0;0;6;1;2;15;5172;0;563;0;0
270;2023;8;9999;6;0;0;2;-11;0;0;0;0;50;0;5;0;0;2;3;0;10;6441;55;138;0;0
270;2026;10;9999;4;0;0;0;-9;0;0;0;0;42;0;1;0;0;7;2;1;10;4098;0;62;0;0
271;2027;8;9999;10;2;6;0;6;0;1;0;0;72;0;33;0;0;15;8;6;16;12183;547;325;0;0
271;2019;8;9999;7;1;3;4;4;0;1;0;0;76;0;19;0;0;7;2;2;17;9214;969;338;0;0
271;2020;8;9999;5;1;1;0;1;0;0;0;0;74;0;17;0;0;4;0;5;3;6050;515;100;0;0
271;2021;8;9999;6;1;3;2;-4;1;1;0;0;72;0;13;0;0;8;2;8;19;6917;1350;980;0;0
271;2022;8;9999;6;1;2;0;2;0;0;0;0;73;0;18;0;0;1;3;4;19;7177;590;840;0;0
271;2023;8;9999;6;1;6;0;5;0;0;0;0;77;0;16;0;0;4;2;2;11;6455;899;857;0;0
271;2024;8;9999;5;0;3;0;-4;0;1;0;0;71;0;8;0;0;8;5;1;11;5971;255;432;0;0
271;2025;8;9999;6;0;3;2;-1;0;0;0;0;68;0;15;0;0;10;3;2;16;8296;50;457;0;0
271;2026;8;9999;17;3;10;10;1;2;4;0;0;69;2;50;0;0;57;13;5;32;19940;2320;705;0;0
273;2019;8;9999;7;1;2;0;-4;0;0;0;0;68;0;18;0;0;4;0;2;9;8640;969;198;0;0
273;2020;8;9999;5;0;2;2;-6;0;0;0;0;60;0;8;0;0;2;3;3;7;5787;488;0;0;0
273;2021;8;9999;6;1;1;0;-3;0;0;0;0;57;0;13;0;0;3;4;1;10;4853;1294;399;0;0
273;2022;5;9999;6;0;2;2;-4;0;0;0;0;54;0;8;0;0;4;2;3;12;6769;0;212;0;0
273;2024;12;9999;7;1;2;0;-6;1;1;0;0;58;0;9;0;0;11;1;2;6;8102;1283;55;0;0
274;2019;8;9999;7;1;0;2;-3;0;0;0;0;57;0;8;0;0;5;1;5;11;8655;291;373;0;0
274;2020;8;9999;5;0;2;2;0;0;0;0;0;64;0;3;0;0;3;5;2;8;5299;180;100;0;0
274;2021;8;9999;6;0;2;2;0;0;0;0;0;60;0;9;0;0;6;1;3;17;6715;0;268;0;0
274;2022;8;9999;6;0;0;4;-3;0;0;0;0;52;0;10;0;0;5;3;2;13;6980;0;361;0;0
274;2023;8;9999;6;0;1;2;0;0;0;0;0;51;0;9;0;0;5;4;1;10;5669;0;275;0;0
276;2019;8;9999;7;2;3;2;6;0;0;1;0;64;0;9;0;0;26;0;8;9;9391;291;532;0;0
276;2020;8;9999;5;0;0;0;-7;0;0;0;0;55;0;7;0;0;12;3;1;4;5783;144;330;0;0
276;2021;8;9999;6;2;1;4;-5;0;0;0;0;51;2;11;0;0;10;5;3;4;7142;250;855;0;0
276;2022;8;9999;6;0;1;10;2;0;0;0;0;52;0;5;0;0;15;4;1;5;7245;0;610;0;0
276;2023;8;9999;6;1;1;6;6;0;0;0;0;55;0;7;1;1;13;1;2;4;6383;0;400;0;0
276;2024;8;9999;5;0;0;0;0;0;0;0;0;53;0;1;0;0;14;1;2;13;6444;0;340;0;0
276;2025;8;9999;6;0;0;0;-5;0;0;0;0;48;0;2;0;0;5;1;2;9;7077;0;207;0;0
279;2027;8;9999;10;1;2;0;-2;0;0;0;0;57;0;27;1;0;12;8;4;0;12540;122;64;0;0
279;2019;8;9999;7;4;3;4;1;1;0;0;0;61;2;20;2;0;2;2;1;6;7712;912;0;0;0
279;2020;8;9999;5;3;1;0;0;1;1;0;0;60;1;15;2;0;3;4;2;2;5623;388;0;0;0
279;2021;8;9999;6;3;2;0;-2;1;0;0;0;58;0;17;3;0;1;3;1;4;6411;1271;0;0;0
279;2022;8;9999;6;5;2;0;3;0;0;0;0;59;1;18;0;0;1;2;2;3;6887;256;0;0;0
279;2023;8;9999;6;3;0;0;-5;0;0;0;0;57;0;23;2;1;3;3;2;1;6889;288;0;0;0
279;2024;8;9999;5;1;1;0;-2;0;0;0;0;57;0;12;0;0;2;1;3;7;5531;58;0;0;0
279;2025;8;9999;6;1;4;0;-7;0;0;0;0;50;0;12;0;0;1;6;0;3;8283;94;0;0;0
279;2026;8;9999;17;6;9;6;1;1;1;0;0;62;0;41;14;4;25;8;4;1;17370;467;17;0;0
281;2020;8;9999;5;1;1;0;0;0;0;0;0;53;0;9;2;0;0;5;0;6;5112;0;0;0;0
281;2022;5;9999;6;1;0;2;-2;0;0;0;0;51;0;6;0;0;4;1;2;0;5606;0;0;0;0
284;2027;8;9999;10;1;9;0;-1;0;2;0;0;71;0;26;200;115;17;9;8;15;13160;547;111;0;0
284;2019;8;9999;7;3;4;2;2;0;0;0;1;80;0;25;103;49;13;2;5;15;8267;348;539;0;0
284;2020;8;9999;5;1;1;4;-5;0;0;0;0;73;0;16;88;48;8;5;2;13;6412;244;122;0;0
284;2021;8;9999;6;5;3;2;-1;0;0;0;0;72;0;25;113;59;5;7;5;8;6686;426;658;0;0
284;2022;8;9999;6;2;3;0;-5;2;1;0;0;77;0;19;108;51;12;5;7;10;6820;546;920;0;0
284;2023;8;9999;6;1;4;0;4;0;0;0;0;82;0;10;88;53;9;2;2;5;6137;790;747;0;0
284;2024;8;9999;5;4;3;0;5;1;0;0;0;73;0;22;64;30;18;2;3;6;6168;252;422;0;0
284;2025;8;9999;6;4;2;4;-7;0;1;0;0;74;0;27;111;57;11;4;6;13;8363;566;302;0;0
284;2026;8;9999;17;12;11;4;0;4;3;0;0;73;0;92;307;164;36;13;14;27;20857;2277;932;0;0
285;2027;8;9999;10;4;6;0;0;1;2;0;0;70;1;34;196;92;22;12;4;11;12623;506;554;0;0
285;2019;8;9999;7;2;1;0;-2;0;1;0;0;72;0;25;127;69;4;1;2;3;8271;912;192;0;0
285;2020;8;9999;5;1;4;0;0;0;2;0;0;69;0;14;83;43;2;2;4;3;5668;388;7;0;0
285;2021;8;9999;6;1;3;2;-4;0;1;0;0;71;0;17;132;74;5;1;2;8;6228;1155;314;0;0
285;2022;8;9999;6;4;7;0;4;1;1;0;0;75;0;23;124;69;3;2;2;9;6853;632;177;0;0
